fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,tiene_matricula,m_confianza,mx1,my1,mx2,my2
1964,COCHE,0.69,73,1150,311,1205,350,False,,,,,
1964,COCHE,0.72,76,1436,321,1512,382,False,,,,,
1965,COCHE,0.55,67,1286,320,1342,346,False,,,,,
1965,COCHE,0.77,72,1340,321,1437,388,False,,,,,
1965,COCHE,0.69,73,1150,311,1205,350,False,,,,,
1965,COCHE,0.71,76,1433,321,1512,382,False,,,,,
1966,COCHE,0.52,67,1286,320,1342,346,False,,,,,
1966,COCHE,0.75,72,1339,320,1434,387,False,,,,,
1966,COCHE,0.69,73,1150,311,1205,351,False,,,,,
1966,COCHE,0.73,76,1430,320,1513,382,False,,,,,
1967,COCHE,0.47,67,1287,319,1341,345,False,,,,,
1967,COCHE,0.73,72,1338,321,1431,386,False,,,,,
1967,COCHE,0.68,73,1150,311,1205,351,False,,,,,
1967,COCHE,0.73,76,1430,321,1513,382,False,,,,,
1968,COCHE,0.45,67,1286,320,1340,344,False,,,,,
1968,COCHE,0.7,72,1337,321,1430,385,False,,,,,
1968,COCHE,0.68,73,1150,311,1205,351,False,,,,,
1968,COCHE,0.74,76,1428,320,1513,382,False,,,,,
1969,COCHE,0.46,67,1285,319,1339,345,False,,,,,
1969,COCHE,0.71,72,1335,321,1430,384,True,0.42,1373,35,1400,685
1969,COCHE,0.66,73,1150,310,1205,350,False,,,,,
1969,COCHE,0.73,76,1427,320,1513,381,False,,,,,
1970,COCHE,0.47,67,1285,319,1337,345,False,,,,,
1970,COCHE,0.73,72,1334,320,1428,384,False,,,,,
1970,COCHE,0.68,73,1149,310,1205,351,False,,,,,
1970,COCHE,0.71,76,1425,320,1513,381,False,,,,,
1971,COCHE,0.47,67,1285,319,1336,345,False,,,,,
1971,COCHE,0.75,72,1333,319,1425,383,False,,,,,
1971,COCHE,0.66,73,1149,310,1205,351,False,,,,,
1971,COCHE,0.71,76,1425,320,1513,381,False,,,,,
1972,COCHE,0.49,67,1284,319,1335,345,False,,,,,
1972,COCHE,0.75,72,1332,318,1421,383,True,0.35,1368,38,1393,680
1972,COCHE,0.66,73,1149,310,1205,351,False,,,,,
1972,COCHE,0.71,76,1429,320,1513,382,False,,,,,
1973,COCHE,0.48,67,1284,319,1335,345,False,,,,,
1973,COCHE,0.74,72,1332,319,1416,382,False,,,,,
1973,COCHE,0.66,73,1149,310,1205,351,False,,,,,
1973,COCHE,0.71,76,1430,321,1513,382,False,,,,,
1973,PERSONA,0.64,77,211,248,345,470,False,,,,,
1974,COCHE,0.51,67,1284,319,1334,346,False,,,,,
1974,COCHE,0.75,72,1332,319,1413,382,False,,,,,
1974,COCHE,0.63,73,1149,310,1204,351,False,,,,,
1974,COCHE,0.71,76,1431,321,1513,382,False,,,,,
1974,PERSONA,0.69,77,185,240,335,480,False,,,,,
1975,COCHE,0.45,67,1284,319,1333,346,False,,,,,
1975,COCHE,0.74,72,1330,320,1408,382,False,,,,,
1975,COCHE,0.61,73,1150,310,1204,351,False,,,,,
1975,COCHE,0.69,76,1432,321,1513,382,False,,,,,
1975,PERSONA,0.69,77,157,238,319,489,False,,,,,
1976,COCHE,0.43,67,1284,320,1331,346,False,,,,,
1976,COCHE,0.72,72,1328,320,1405,381,False,,,,,
1976,COCHE,0.58,73,1150,310,1205,351,False,,,,,
1976,COCHE,0.68,76,1433,321,1513,382,False,,,,,
1976,PERSONA,0.6,77,127,249,294,488,False,,,,,
1977,COCHE,0.41,67,1283,320,1328,345,False,,,,,
1977,COCHE,0.76,72,1326,319,1403,380,False,,,,,
1977,COCHE,0.61,73,1150,310,1205,351,False,,,,,
1977,COCHE,0.67,76,1432,321,1513,382,False,,,,,
1977,PERSONA,0.74,77,97,246,266,495,False,,,,,
1977,MOTO,0.71,78,1021,331,1067,408,False,,,,,
1978,COCHE,0.41,67,1282,320,1326,344,False,,,,,
1978,COCHE,0.78,72,1325,319,1401,379,False,,,,,
1978,COCHE,0.58,73,1150,309,1205,351,False,,,,,
1978,COCHE,0.68,76,1432,321,1513,382,False,,,,,
1978,PERSONA,0.67,77,63,241,238,499,False,,,,,
1978,MOTO,0.61,78,1018,327,1062,409,False,,,,,
1979,COCHE,0.34,67,1281,321,1323,344,False,,,,,
1979,COCHE,0.77,72,1323,318,1399,378,False,,,,,
1979,COCHE,0.57,73,1151,309,1205,351,False,,,,,
1979,COCHE,0.69,76,1432,321,1513,382,False,,,,,
1979,PERSONA,0.76,77,33,245,202,504,False,,,,,
1979,MOTO,0.5,78,1012,327,1057,411,False,,,,,
1980,COCHE,0.36,67,1281,320,1322,344,False,,,,,
1980,COCHE,0.77,72,1322,318,1396,378,False,,,,,
1980,COCHE,0.58,73,1149,309,1206,351,False,,,,,
1980,COCHE,0.69,76,1432,321,1513,382,False,,,,,
1980,PERSONA,0.7,77,3,240,168,510,False,,,,,
1980,MOTO,0.37,78,1007,328,1054,414,False,,,,,
1981,COCHE,0.3,67,1281,320,1321,343,False,,,,,
1981,COCHE,0.76,72,1320,318,1394,377,False,,,,,
1981,COCHE,0.61,73,1148,309,1206,353,False,,,,,
1981,COCHE,0.69,76,1433,321,1512,382,False,,,,,
1981,PERSONA,0.74,77,0,236,139,507,False,,,,,
1981,MOTO,0.13,78,1000,316,1051,415,False,,,,,
1982,COCHE,0.28,67,1281,320,1320,343,False,,,,,
1982,COCHE,0.74,72,1318,317,1392,375,False,,,,,
1982,COCHE,0.59,73,1147,309,1206,353,True,0.26,1147,1,1205,641
1982,COCHE,0.71,76,1432,321,1512,382,False,,,,,
1982,PERSONA,0.77,77,0,235,105,507,False,,,,,
1982,PERSONA,0.6,78,995,301,1048,411,False,,,,,
1983,COCHE,0.27,67,1281,321,1320,346,False,,,,,
1983,COCHE,0.74,72,1317,317,1390,375,False,,,,,
1983,COCHE,0.58,73,1147,309,1207,354,True,0.26,1147,1,1206,643
1983,COCHE,0.7,76,1433,321,1512,382,False,,,,,
1983,PERSONA,0.45,77,0,237,78,504,False,,,,,
1983,MOTO,0.51,78,988,319,1042,416,False,,,,,
1984,COCHE,0.25,67,1282,321,1320,351,False,,,,,
1984,COCHE,0.72,72,1315,317,1390,374,False,,,,,
1984,COCHE,0.6,73,1147,308,1207,354,True,0.27,1147,0,1206,641
1984,COCHE,0.71,76,1433,321,1513,382,False,,,,,
1984,MOTO,0.28,78,981,315,1037,420,False,,,,,
1985,COCHE,0.23,67,1283,321,1319,352,False,,,,,
1985,COCHE,0.73,72,1313,317,1389,374,True,0.36,1346,34,1368,673
1985,COCHE,0.62,73,1147,308,1207,354,False,,,,,
1985,COCHE,0.71,76,1433,321,1513,382,False,,,,,
1985,MOTO,0.17,78,976,306,1035,424,False,,,,,
1986,COCHE,0.2,67,1286,321,1321,357,False,,,,,
1986,COCHE,0.73,72,1313,318,1389,374,False,,,,,
1986,COCHE,0.63,73,1146,308,1206,354,False,,,,,
1986,COCHE,0.71,76,1433,321,1513,382,False,,,,,
1986,MOTO,0.57,78,970,323,1026,427,False,,,,,
1987,COCHE,0.23,67,1292,321,1324,361,False,,,,,
1987,COCHE,0.73,72,1312,318,1388,374,False,,,,,
1987,COCHE,0.61,73,1147,308,1206,354,False,,,,,
1987,COCHE,0.71,76,1433,321,1513,382,False,,,,,
1987,MOTO,0.12,78,961,322,1026,431,False,,,,,
1988,COCHE,0.24,67,1295,320,1329,362,False,,,,,
1988,COCHE,0.74,72,1310,317,1387,373,True,0.32,1342,33,1364,673
1988,COCHE,0.64,73,1147,308,1206,355,False,,,,,
1988,COCHE,0.71,76,1433,321,1513,382,False,,,,,
1988,MOTO,0.48,78,955,328,1018,432,False,,,,,
1989,COCHE,0.27,67,1297,320,1344,365,False,,,,,
1989,COCHE,0.74,72,1308,317,1387,372,False,,,,,
1989,COCHE,0.62,73,1147,308,1206,355,False,,,,,
1989,COCHE,0.71,76,1433,321,1513,382,False,,,,,
1989,MOTO,0.53,78,946,332,1011,435,False,,,,,
1990,COCHE,0.72,72,1306,317,1384,371,False,,,,,
1990,COCHE,0.65,73,1147,308,1206,355,False,,,,,
1990,COCHE,0.72,76,1432,321,1513,382,False,,,,,
1990,MOTO,0.49,78,939,332,1005,438,False,,,,,
1991,COCHE,0.71,72,1305,318,1383,370,False,,,,,
1991,COCHE,0.64,73,1147,309,1206,355,False,,,,,
1991,COCHE,0.71,76,1432,321,1513,382,False,,,,,
1991,MOTO,0.44,78,930,333,1000,442,False,,,,,
1992,COCHE,0.7,72,1304,318,1380,369,False,,,,,
1992,COCHE,0.66,73,1146,309,1206,355,False,,,,,
1992,COCHE,0.72,76,1432,321,1513,382,False,,,,,
1992,PERSONA,0.57,78,925,303,994,427,False,,,,,
1993,COCHE,0.7,72,1303,318,1378,369,False,,,,,
1993,COCHE,0.63,73,1146,309,1206,355,False,,,,,
1993,COCHE,0.72,76,1431,321,1513,382,False,,,,,
1993,PERSONA,0.49,78,915,290,986,418,False,,,,,
1994,COCHE,0.67,72,1304,317,1376,368,False,,,,,
1994,COCHE,0.64,73,1145,308,1206,355,False,,,,,
1994,COCHE,0.73,76,1431,321,1512,382,False,,,,,
1994,PERSONA,0.54,78,905,285,978,426,False,,,,,
1995,COCHE,0.65,72,1303,316,1373,368,False,,,,,
1995,COCHE,0.64,73,1145,308,1206,355,False,,,,,
1995,COCHE,0.73,76,1431,321,1512,382,False,,,,,
1995,PERSONA,0.56,78,891,279,969,427,False,,,,,
1996,COCHE,0.68,72,1303,317,1371,368,False,,,,,
1996,COCHE,0.65,73,1145,308,1205,355,False,,,,,
1996,COCHE,0.72,76,1431,321,1512,382,False,,,,,
1996,PERSONA,0.54,78,883,282,961,425,False,,,,,
1997,COCHE,0.68,72,1303,316,1370,368,False,,,,,
1997,COCHE,0.67,73,1143,307,1205,355,False,,,,,
1997,COCHE,0.73,76,1431,321,1512,382,False,,,,,
1997,PERSONA,0.54,78,871,278,956,425,False,,,,,
1998,COCHE,0.7,72,1303,316,1369,367,False,,,,,
1998,COCHE,0.67,73,1141,307,1205,354,False,,,,,
1998,COCHE,0.73,76,1431,321,1512,382,False,,,,,
1998,PERSONA,0.51,78,858,275,944,427,False,,,,,
1999,COCHE,0.7,72,1303,316,1368,367,False,,,,,
1999,COCHE,0.7,73,1140,307,1205,354,False,,,,,
1999,COCHE,0.72,76,1431,321,1512,382,False,,,,,
1999,PERSONA,0.67,78,843,271,934,436,False,,,,,
2000,COCHE,0.7,72,1302,316,1368,367,False,,,,,
2000,COCHE,0.7,73,1140,307,1206,354,False,,,,,
2000,COCHE,0.73,76,1431,321,1512,382,False,,,,,
2000,PERSONA,0.67,78,832,266,920,441,False,,,,,
2000,MOTO,0.68,79,828,331,918,484,False,,,,,
2001,COCHE,0.7,72,1300,317,1367,367,False,,,,,
2001,COCHE,0.7,73,1141,307,1207,355,False,,,,,
2001,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2001,PERSONA,0.69,78,817,265,909,444,False,,,,,
2001,MOTO,0.59,79,812,334,906,489,False,,,,,
2002,COCHE,0.72,72,1299,318,1366,367,False,,,,,
2002,COCHE,0.7,73,1141,307,1208,355,False,,,,,
2002,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2002,PERSONA,0.68,78,798,269,896,452,False,,,,,
2002,MOTO,0.62,79,794,335,891,496,False,,,,,
2003,COCHE,0.71,72,1299,318,1365,366,False,,,,,
2003,COCHE,0.73,73,1141,307,1207,356,False,,,,,
2003,COCHE,0.72,76,1432,321,1512,382,False,,,,,
2003,PERSONA,0.66,78,780,270,887,454,False,,,,,
2003,MOTO,0.75,79,774,329,883,503,False,,,,,
2004,COCHE,0.72,72,1298,318,1362,366,False,,,,,
2004,COCHE,0.74,73,1140,308,1207,356,False,,,,,
2004,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2004,PERSONA,0.73,78,762,269,872,453,False,,,,,
2004,MOTO,0.68,79,755,328,869,510,False,,,,,
2005,COCHE,0.72,72,1297,318,1360,365,False,,,,,
2005,COCHE,0.75,73,1140,308,1206,356,False,,,,,
2005,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2005,PERSONA,0.66,78,741,268,855,452,False,,,,,
2005,MOTO,0.76,79,731,327,851,520,False,,,,,
2006,COCHE,0.7,72,1297,318,1359,365,False,,,,,
2006,COCHE,0.74,73,1139,308,1207,356,False,,,,,
2006,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2006,PERSONA,0.73,78,719,268,838,470,False,,,,,
2006,MOTO,0.78,79,710,327,835,527,False,,,,,
2007,COCHE,0.7,72,1297,318,1358,364,False,,,,,
2007,COCHE,0.73,73,1139,308,1206,356,False,,,,,
2007,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2007,PERSONA,0.69,78,696,263,824,478,False,,,,,
2007,MOTO,0.71,79,680,327,820,535,False,,,,,
2008,COCHE,0.69,72,1296,318,1357,364,False,,,,,
2008,COCHE,0.72,73,1138,307,1206,356,False,,,,,
2008,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2008,PERSONA,0.71,78,678,261,805,484,False,,,,,
2008,MOTO,0.8,79,655,328,801,546,False,,,,,
2009,COCHE,0.64,72,1295,319,1356,364,False,,,,,
2009,COCHE,0.73,73,1138,307,1206,356,False,,,,,
2009,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2009,PERSONA,0.74,78,648,258,785,488,False,,,,,
2009,MOTO,0.79,79,624,339,780,559,False,,,,,
2010,COCHE,0.65,72,1294,319,1355,363,False,,,,,
2010,COCHE,0.74,73,1138,307,1205,356,False,,,,,
2010,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2010,PERSONA,0.76,78,612,256,753,501,False,,,,,
2010,MOTO,0.83,79,587,328,763,572,False,,,,,
2011,COCHE,0.67,72,1295,318,1354,363,False,,,,,
2011,COCHE,0.73,73,1138,307,1204,357,False,,,,,
2011,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2011,PERSONA,0.66,78,580,253,739,519,False,,,,,
2011,MOTO,0.76,79,551,338,734,586,False,,,,,
2012,COCHE,0.68,72,1296,317,1353,362,False,,,,,
2012,COCHE,0.74,73,1138,307,1204,358,False,,,,,
2012,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2012,PERSONA,0.61,78,534,250,695,529,False,,,,,
2012,MOTO,0.7,79,508,327,715,603,False,,,,,
2013,COCHE,0.68,72,1295,317,1353,362,False,,,,,
2013,COCHE,0.76,73,1138,307,1204,358,False,,,,,
2013,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2013,PERSONA,0.71,78,490,244,652,533,False,,,,,
2013,MOTO,0.78,79,461,325,691,619,False,,,,,
2014,COCHE,0.67,72,1292,317,1352,362,False,,,,,
2014,COCHE,0.78,73,1138,307,1204,358,False,,,,,
2014,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2014,PERSONA,0.73,78,439,240,612,547,False,,,,,
2014,MOTO,0.82,79,406,326,660,639,False,,,,,
2015,COCHE,0.63,72,1291,318,1351,361,False,,,,,
2015,COCHE,0.78,73,1138,307,1204,358,False,,,,,
2015,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2015,PERSONA,0.77,78,392,234,570,557,False,,,,,
2015,MOTO,0.88,79,343,329,626,663,False,,,,,
2016,COCHE,0.61,72,1290,319,1349,361,False,,,,,
2016,COCHE,0.78,73,1138,307,1204,357,False,,,,,
2016,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2016,PERSONA,0.8,78,320,229,523,580,False,,,,,
2016,MOTO,0.79,79,271,330,589,694,False,,,,,
2017,COCHE,0.62,72,1290,319,1348,362,False,,,,,
2017,COCHE,0.77,73,1137,307,1203,357,False,,,,,
2017,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2017,PERSONA,0.81,78,246,224,471,606,False,,,,,
2017,MOTO,0.84,79,186,331,545,722,False,,,,,
2018,COCHE,0.64,72,1289,319,1348,361,False,,,,,
2018,COCHE,0.78,73,1136,307,1203,358,False,,,,,
2018,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2018,PERSONA,0.83,78,158,218,409,635,False,,,,,
2018,MOTO,0.89,79,81,334,497,756,False,,,,,
2019,COCHE,0.63,72,1289,318,1347,361,False,,,,,
2019,COCHE,0.79,73,1135,306,1203,359,False,,,,,
2019,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2019,PERSONA,0.79,78,57,206,335,657,False,,,,,
2019,MOTO,0.89,79,17,327,440,799,False,,,,,
2020,COCHE,0.65,72,1289,318,1346,361,False,,,,,
2020,COCHE,0.8,73,1133,306,1203,360,False,,,,,
2020,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2020,PERSONA,0.85,78,6,195,248,685,False,,,,,
2020,MOTO,0.93,79,0,329,375,784,False,,,,,
2021,COCHE,0.68,72,1289,318,1346,361,False,,,,,
2021,COCHE,0.79,73,1133,306,1203,361,False,,,,,
2021,COCHE,0.75,76,1432,321,1512,382,False,,,,,
2021,MOTO,0.85,79,0,331,296,791,False,,,,,
2022,COCHE,0.64,72,1288,318,1345,361,False,,,,,
2022,COCHE,0.78,73,1133,306,1204,361,False,,,,,
2022,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2022,MOTO,0.84,79,0,332,198,811,False,,,,,
2023,COCHE,0.68,72,1288,318,1343,361,False,,,,,
2023,COCHE,0.8,73,1131,306,1204,362,False,,,,,
2023,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2024,COCHE,0.68,72,1288,318,1344,360,False,,,,,
2024,COCHE,0.81,73,1129,306,1204,362,False,,,,,
2024,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2025,COCHE,0.68,72,1287,318,1343,359,False,,,,,
2025,COCHE,0.82,73,1128,307,1203,362,False,,,,,
2025,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2025,COCHE,0.59,80,1343,323,1386,357,False,,,,,
2026,COCHE,0.69,72,1287,317,1343,359,False,,,,,
2026,COCHE,0.81,73,1128,307,1203,362,False,,,,,
2026,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2026,COCHE,0.58,80,1342,323,1386,357,False,,,,,
2027,COCHE,0.69,72,1287,317,1342,359,False,,,,,
2027,COCHE,0.8,73,1126,306,1203,363,False,,,,,
2027,COCHE,0.74,76,1432,321,1512,382,False,,,,,
2027,COCHE,0.57,80,1341,323,1386,357,False,,,,,
2028,COCHE,0.7,72,1286,316,1341,359,False,,,,,
2028,COCHE,0.8,73,1125,306,1204,363,False,,,,,
2028,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2028,COCHE,0.59,80,1341,323,1386,357,False,,,,,
2029,COCHE,0.7,72,1285,316,1340,360,False,,,,,
2029,COCHE,0.8,73,1124,306,1204,364,False,,,,,
2029,COCHE,0.73,76,1432,322,1512,382,False,,,,,
2029,COCHE,0.55,80,1340,323,1386,357,False,,,,,
2030,COCHE,0.69,72,1285,316,1339,359,False,,,,,
2030,COCHE,0.8,73,1124,306,1204,365,False,,,,,
2030,COCHE,0.73,76,1432,321,1512,382,False,,,,,
2030,COCHE,0.55,80,1339,323,1386,356,False,,,,,
2031,COCHE,0.7,72,1285,316,1339,359,False,,,,,
2031,COCHE,0.8,73,1124,305,1204,365,False,,,,,
2031,COCHE,0.74,76,1432,322,1512,382,False,,,,,
2031,COCHE,0.57,80,1338,322,1385,356,False,,,,,
2031,PERSONA,0.78,81,17,193,165,559,False,,,,,
2032,COCHE,0.7,72,1284,317,1339,359,False,,,,,
2032,COCHE,0.8,73,1125,304,1204,365,False,,,,,
2032,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2032,COCHE,0.56,80,1338,322,1385,356,False,,,,,
2032,PERSONA,0.87,81,64,197,210,547,False,,,,,
2033,COCHE,0.69,72,1285,317,1338,358,False,,,,,
2033,COCHE,0.79,73,1125,303,1204,365,False,,,,,
2033,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2033,COCHE,0.57,80,1339,322,1385,356,False,,,,,
2033,PERSONA,0.84,81,120,199,261,539,False,,,,,
2034,COCHE,0.67,72,1285,318,1339,357,False,,,,,
2034,COCHE,0.78,73,1123,303,1204,365,False,,,,,
2034,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2034,COCHE,0.57,80,1340,322,1384,355,False,,,,,
2034,PERSONA,0.84,81,174,211,302,536,False,,,,,
2035,COCHE,0.69,72,1285,318,1339,357,False,,,,,
2035,COCHE,0.79,73,1120,303,1203,366,False,,,,,
2035,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2035,COCHE,0.59,80,1341,322,1384,355,False,,,,,
2035,PERSONA,0.86,81,224,215,345,531,False,,,,,
2036,COCHE,0.7,72,1285,318,1340,357,False,,,,,
2036,COCHE,0.79,73,1120,304,1202,367,False,,,,,
2036,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2036,COCHE,0.6,80,1341,322,1384,355,False,,,,,
2036,PERSONA,0.84,81,264,221,385,519,False,,,,,
2037,COCHE,0.71,72,1284,318,1340,357,False,,,,,
2037,COCHE,0.8,73,1120,304,1202,367,False,,,,,
2037,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2037,COCHE,0.6,80,1342,322,1384,354,False,,,,,
2037,PERSONA,0.83,81,301,226,415,516,False,,,,,
2038,COCHE,0.71,72,1284,318,1340,357,True,0.28,1284,2,1339,674
2038,COCHE,0.79,73,1119,304,1202,367,False,,,,,
2038,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2038,COCHE,0.61,80,1342,321,1384,354,False,,,,,
2038,PERSONA,0.81,81,337,231,437,511,False,,,,,
2039,COCHE,0.7,72,1283,318,1340,357,False,,,,,
2039,COCHE,0.81,73,1118,303,1202,368,False,,,,,
2039,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2039,COCHE,0.61,80,1342,321,1384,354,False,,,,,
2039,PERSONA,0.71,81,368,232,461,504,False,,,,,
2040,COCHE,0.69,72,1283,317,1340,356,False,,,,,
2040,COCHE,0.81,73,1118,303,1202,368,False,,,,,
2040,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2040,COCHE,0.62,80,1342,322,1384,354,False,,,,,
2040,PERSONA,0.8,81,399,233,493,497,False,,,,,
2041,COCHE,0.69,72,1283,317,1339,356,False,,,,,
2041,COCHE,0.83,73,1117,303,1202,369,True,0.27,1117,2,1201,642
2041,COCHE,0.75,76,1431,322,1512,382,False,,,,,
2041,COCHE,0.63,80,1342,322,1384,354,False,,,,,
2041,PERSONA,0.68,81,429,239,520,489,False,,,,,
2042,COCHE,0.69,72,1282,317,1338,355,False,,,,,
2042,COCHE,0.84,73,1116,302,1201,369,False,,,,,
2042,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2042,COCHE,0.64,80,1342,322,1384,354,False,,,,,
2042,PERSONA,0.74,81,453,242,545,483,False,,,,,
2043,COCHE,0.69,72,1282,317,1338,355,False,,,,,
2043,COCHE,0.85,73,1115,302,1200,370,False,,,,,
2043,COCHE,0.74,76,1430,322,1512,382,False,,,,,
2043,COCHE,0.64,80,1342,322,1384,354,False,,,,,
2043,PERSONA,0.68,81,476,242,567,481,False,,,,,
2044,COCHE,0.68,72,1282,317,1338,355,False,,,,,
2044,COCHE,0.84,73,1113,302,1198,370,False,,,,,
2044,COCHE,0.74,76,1430,322,1512,382,False,,,,,
2044,COCHE,0.65,80,1342,322,1384,353,False,,,,,
2044,PERSONA,0.8,81,500,242,588,477,False,,,,,
2045,COCHE,0.67,72,1282,317,1339,355,False,,,,,
2045,COCHE,0.82,73,1113,302,1198,370,False,,,,,
2045,COCHE,0.74,76,1430,322,1512,382,False,,,,,
2045,COCHE,0.64,80,1342,322,1384,353,False,,,,,
2045,PERSONA,0.81,81,524,244,605,474,False,,,,,
2046,COCHE,0.67,72,1282,317,1338,355,False,,,,,
2046,COCHE,0.84,73,1113,302,1197,371,False,,,,,
2046,COCHE,0.74,76,1430,322,1512,382,False,,,,,
2046,COCHE,0.64,80,1342,322,1384,353,False,,,,,
2046,PERSONA,0.77,81,543,245,621,470,False,,,,,
2047,COCHE,0.64,72,1281,317,1336,355,False,,,,,
2047,COCHE,0.86,73,1111,302,1197,372,False,,,,,
2047,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2047,COCHE,0.66,80,1342,322,1384,353,False,,,,,
2047,PERSONA,0.68,81,561,246,636,468,False,,,,,
2048,COCHE,0.64,72,1280,317,1335,356,False,,,,,
2048,COCHE,0.86,73,1110,303,1196,373,False,,,,,
2048,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2048,COCHE,0.66,80,1342,322,1384,353,False,,,,,
2048,PERSONA,0.78,81,577,249,651,467,False,,,,,
2049,COCHE,0.64,72,1280,318,1335,356,False,,,,,
2049,COCHE,0.86,73,1108,302,1196,374,False,,,,,
2049,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2049,COCHE,0.68,80,1342,322,1384,353,False,,,,,
2049,PERSONA,0.73,81,595,253,668,461,False,,,,,
2050,COCHE,0.66,72,1279,318,1337,355,False,,,,,
2050,COCHE,0.87,73,1107,301,1196,375,False,,,,,
2050,COCHE,0.75,76,1431,321,1513,382,False,,,,,
2050,COCHE,0.67,80,1343,322,1384,353,False,,,,,
2050,PERSONA,0.76,81,614,253,685,457,False,,,,,
2051,COCHE,0.65,72,1278,317,1337,355,False,,,,,
2051,COCHE,0.87,73,1105,301,1196,375,False,,,,,
2051,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2051,COCHE,0.68,80,1343,322,1384,353,False,,,,,
2051,PERSONA,0.82,81,627,254,695,453,False,,,,,
2052,COCHE,0.64,72,1278,317,1337,355,False,,,,,
2052,COCHE,0.85,73,1103,301,1195,377,False,,,,,
2052,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2052,COCHE,0.67,80,1343,322,1383,353,False,,,,,
2052,PERSONA,0.79,81,643,257,707,449,False,,,,,
2053,COCHE,0.63,72,1277,318,1337,355,True,0.28,1277,2,1336,672
2053,COCHE,0.83,73,1101,301,1194,377,False,,,,,
2053,COCHE,0.73,76,1431,322,1512,382,False,,,,,
2053,COCHE,0.67,80,1343,322,1383,353,False,,,,,
2053,PERSONA,0.77,81,655,258,719,446,False,,,,,
2054,COCHE,0.62,72,1276,318,1338,355,True,0.26,1276,2,1337,671
2054,COCHE,0.83,73,1100,300,1193,378,True,0.26,1101,0,1192,644
2054,COCHE,0.74,76,1431,322,1512,382,False,,,,,
2054,COCHE,0.66,80,1343,322,1382,353,False,,,,,
2054,PERSONA,0.76,81,670,259,732,441,False,,,,,
2055,COCHE,0.6,72,1275,318,1339,355,True,0.33,1275,3,1338,672
2055,COCHE,0.82,73,1098,300,1192,378,False,,,,,
2055,COCHE,0.73,76,1431,322,1513,382,False,,,,,
2055,COCHE,0.65,80,1343,322,1382,352,False,,,,,
2055,PERSONA,0.74,81,686,257,744,438,False,,,,,
2056,COCHE,0.55,72,1275,317,1333,355,False,,,,,
2056,COCHE,0.81,73,1097,300,1191,378,False,,,,,
2056,COCHE,0.74,76,1431,322,1513,382,False,,,,,
2056,COCHE,0.66,80,1343,322,1382,352,False,,,,,
2056,PERSONA,0.7,81,698,258,754,436,False,,,,,
2057,COCHE,0.54,72,1275,317,1327,355,True,0.27,1275,3,1326,670
2057,COCHE,0.82,73,1096,300,1190,379,True,0.28,1096,0,1189,645
2057,COCHE,0.74,76,1431,322,1513,382,False,,,,,
2057,COCHE,0.66,80,1343,322,1382,352,False,,,,,
2057,PERSONA,0.73,81,708,256,765,431,False,,,,,
2058,COCHE,0.53,72,1274,316,1322,354,False,,,,,
2058,COCHE,0.82,73,1095,300,1189,381,True,0.3,1095,4,1188,643
2058,COCHE,0.73,76,1431,322,1513,382,False,,,,,
2058,COCHE,0.66,80,1343,322,1382,352,False,,,,,
